# /openai/reward/episode_number, /openai/reward/episode_reward
0, 0
1, -68
2, -70
3, -40
4, -45
5, 12
6, -2
7, -16
8, -51
9, 73
10, -25
11, 61
12, -10
13, -11
14, -25
15, -19
16, -26
17, -43
18, -62
19, -78
20, 296
21, 11
22, -10
23, -42
24, -23
25, -28
26, -45
27, 76
28, 59
29, 5
30, -31
31, -4
32, 49
33, 17
34, -37
35, -6
36, 197
37, -13
38, 39
39, 61
40, 72
41, 65
42, 54
43, 19
44, 258
45, -21
46, 223
47, 43
48, 74
49, -11
50, -56
51, -34
52, -21
53, 10
54, -36
55, -64
56, -72
57, -59
58, -31
59, -59
60, -15
61, -43
62, -21
63, -74
64, 83
65, 19
66, 10
67, -47
68, -42
69, -25
70, 67
71, -18
72, -4
73, -52
74, -21
75, -47
76, 10
77, -21
78, -74
79, 40
80, 79
81, 55
82, 31
83, 92
84, 31
85, -22
86, -5
87, 6
88, -1
89, 228
90, 36
91, 237
92, 43
93, 63
94, 17
95, 25
96, 15
97, 27
98, -27
99, -84
100, 13
101, -9
102, -39
103, 35
104, 27
105, 95
106, 37
107, 25
108, -51
109, 37
110, 3
111, -11
112, 33
113, -31
114, -46
115, -2
116, 51
117, 22
118, 260
119, -23
120, 35
121, 58
122, -48
123, -11
124, 42
125, 76
126, 78
127, 66
128, 40
129, 8
130, -2
131, -15
132, 236
133, 81
134, 249
135, 9
136, 51
137, -2
138, -73
139, -73
140, -91
141, 75
142, 215
143, 24
144, 11
145, -5
146, -67
147, -23
148, -35
149, 35
150, 23
151, -26
152, 17
153, -13
154, -17
155, 10
156, 318
157, 24
158, 24
159, -93
160, -51
161, -69
162, -92
163, -186
164, -94
165, 348
166, 329
167, 287
168, -73
169, -50
170, -12
171, 4
172, -6
173, -49
174, -80
175, 39
176, 17
177, 84
178, 251
179, 35
180, 3
181, -14
182, 28
183, -18
184, -39
185, -33
186, 3
187, -24
188, 32
189, 81
190, 73
191, -2
192, -26
193, -54
194, 13
195, -64
196, -27
197, -14
198, -31
199, 66
200, 56
201, -8
202, 25
203, 2
204, -6
205, 10
206, 56
207, -20
208, -48
209, -33
210, -16
211, 50
212, -24
213, -53
214, 5
215, -38
216, -43
217, -36
218, -76
219, -2
220, 71
221, -18
222, 273
223, 16
224, -26
225, 260
226, 36
227, -46
228, 26
229, -32
230, -37
231, -32
232, -13
233, -72
234, -61
235, -194
236, -19
237, -60
238, -71
239, -46
240, -40
241, -97
242, 78
243, -55
244, 12
245, -194
246, -74
247, -46
248, -35
249, -55
250, 61
251, 66
252, 79
253, 72
254, 260
255, 46
256, 29
257, -89
258, -69
259, -67
260, 22
261, -2
262, 4
263, -27
264, -25
265, 40
266, 61
267, -28
268, -26
269, -15
270, -14
271, -21
272, -8
273, 47
274, 71
275, 80
276, -29
277, -63
278, -67
279, -7
280, 24
281, -47
282, 251
283, 19
284, 5
285, 45
286, 76
287, -37
288, -34
289, -23
290, 220
291, -50
292, -67
293, -76
294, -201
295, 54
296, 71
297, 67
298, 11
299, -22
300, -37
301, -30
302, -32
303, -32
304, 88
305, 21
306, 77
307, 11
308, -30
309, -1
310, -26
311, 54
312, -24
313, -2
314, -63
315, -80
316, -75
317, -84
318, -32
319, -12
320, 22
321, 14
322, -183
323, 7
324, -34
325, 9
326, 6
327, -13
328, -86
329, -34
330, -44
331, -19
332, -58
333, -30
334, -44
335, -20
336, -64
337, -55
338, -32
339, -38
340, -28
341, 35
342, -35
343, -7
344, -49
345, -16
346, -1
347, 39
348, 66
349, -29
350, 3
351, -20
352, 22
353, -21
354, 268
355, -65
356, 49
357, 78
358, -29
359, -60
360, -42
361, 50
362, 77
363, 10
364, -32
365, -43
366, 77
367, 57
368, 73
369, 49
370, 51
371, 37
372, 9
373, -24
374, 31
375, 61
376, -41
377, -55
378, -8
379, -44
380, 32
381, -13
382, -41
383, 19
384, -17
385, -22
386, -17
387, 51
388, -85
389, 173
390, 48
391, 21
392, -33
393, 2
394, -47
395, -54
396, -1
397, 25
398, -17
399, -14
400, 39
401, -18
402, 17
