# /openai/reward/episode_number, /openai/reward/episode_reward
0, 0
1, -195
2, -180
3, -77
4, -32
5, 24
6, -89
7, -194
8, -112
9, -34
10, -56
11, -94
12, 236
13, -91
14, -94
15, -37
16, -94
17, -66
18, 29
19, -86
20, -107
21, -33
22, -91
23, -72
24, -62
25, -90
26, -67
27, 276
28, -55
29, -34
30, -211
31, 42
32, -80
33, -72
34, -72
35, -201
36, -181
37, 1
38, -73
39, -86
40, -108
41, 39
42, -45
43, -62
44, -80
45, -189
46, -100
47, -62
48, -76
49, -77
50, -72
51, -61
52, -32
53, -71
54, -190
55, -186
56, -67
57, -92
58, -83
59, -61
60, 4
61, -73
62, -50
63, -59
64, 213
65, -32
66, -108
67, -87
68, -191
69, -76
70, -61
71, -53
72, -79
73, -94
74, -178
75, -61
76, -108
77, -189
78, 47
79, -31
80, -27
81, -70
82, -57
83, -65
84, -53
85, -45
86, -85
87, -9
88, -38
89, -41
90, -52
91, -30
92, 5
93, -14
94, -89
95, -74
96, -211
97, 32
98, -86
99, -90
100, 11
101, -103
102, -37
103, -67
104, -201
105, -186
106, -101
107, -210
108, -73
109, -34
110, -90
111, -107
112, -42
113, -96
114, -33
115, -62
116, -75
117, -43
118, 299
119, -78
120, -39
121, -70
122, -90
123, -56
124, -29
125, -53
126, -30
127, -55
128, -91
129, 23
130, -43
131, 15
132, -37
133, -18
134, 33
135, -36
136, -23
137, -36
138, -53
139, -74
140, -2
141, -52
142, -59
143, -64
144, -86
145, -86
146, -94
147, -186
148, -200
149, -192
150, -204
151, -188
152, -74
153, -68
154, -67
155, -202
156, -82
157, -97
158, 13
159, -208
160, -193
161, -52
162, -60
163, -59
164, -38
165, -207
166, 285
167, -69
168, -12
169, -73
170, -90
171, -37
172, 46
173, 3
174, -49
175, -189
176, -95
177, -95
178, -92
179, -76
180, 17
181, -6
182, 31
183, -59
184, -37
185, -56
186, -8
187, -31
188, -101
189, -78
190, -89
191, -192
192, -182
193, -180
194, -195
195, -109
196, -1
197, -23
198, -26
199, -92
200, -98
201, -74
202, -63
203, -105
204, -66
205, -9
206, -87
207, -103
208, 205
209, -54
210, -49
211, -65
212, -72
213, -48
214, -51
215, -68
216, -84
217, -72
218, -47
219, -189
220, -58
221, -7
222, -76
223, -74
224, -53
225, -182
226, -182
227, -198
228, -189
229, -14
230, -55
231, -55
232, -1
233, 266
234, -38
235, -187
236, -84
237, -84
238, 18
239, -188
240, -185
241, -187
242, -187
243, -193
244, -190
245, -197
246, -188
247, -203
248, -86
249, -83
250, -48
251, -59
252, -51
253, -56
254, -93
255, -39
256, -93
257, -69
258, -75
259, 53
260, -86
261, -85
262, -205
263, -25
264, -22
265, -69
266, -66
267, -84
268, -8
269, -61
270, -68
271, -186
272, -78
273, -121
274, -42
275, 312
276, -86
277, -121
278, 30
279, -84
280, -76
281, -38
282, -69
283, -89
284, -25
285, -15
286, -89
287, -45
288, -52
289, -72
290, -85
291, -22
292, -51
293, -50
294, -65
295, 8
296, 289
297, -186
298, -82
299, -31
300, -68
301, -86
302, -110
303, -46
304, -60
305, 6
306, -183
307, -183
308, -193
309, -23
310, -16
311, -76
312, -74
313, -37
314, -3
315, 155
316, -55
317, -5
318, -45
319, 14
320, -70
321, -188
322, -79
323, -23
324, 50
325, -39
326, -57
327, 11
328, -23
329, -26
330, -73
331, -60
332, -65
333, -65
334, -78
335, -109
336, -43
337, -58
338, 255
339, 267
340, -46
341, -40
342, 7
343, 71
344, -102
345, -61
346, -73
347, -44
348, -83
349, -89
350, -7
351, -54
352, -16
353, -68
354, -64
355, 4
356, -98
357, -38
358, -66
359, -69
360, -44
361, -33
362, -29
363, -70
364, -64
365, -92
366, -74
367, -86
368, -205
369, -70
370, -57
371, 16
372, -7
373, -23
374, -42
375, -19
376, -56
377, 13
378, -83
379, 193
380, -25
381, -58
382, -6
383, -14
384, 38
385, -75
386, -38
387, -95
388, -107
389, -81
390, -99
391, -58
392, -55
393, -66
394, -22
395, 13
396, -5
397, -31
398, 21
399, -7
400, -7
401, -72
402, -72
403, -46
404, 10
405, 3
406, -50
407, 10
408, -11
409, -78
410, -89
411, -90
412, -38
413, -23
414, -61
415, -6
416, -12
417, 8
418, 60
419, -70
420, -64
421, 26
422, -18
423, -35
424, -23
425, -40
426, 1
427, 10
428, -70
429, -78
430, -19
431, -59
432, -62
