# /openai/reward/episode_number, /openai/reward/episode_reward
0, 0
1, -197
2, -190
3, -179
4, -130
5, -154
6, -152
7, -198
8, -147
9, -121
10, -164
11, -143
12, -180
13, -172
14, -186
15, -193
16, -158
17, -152
18, -182
19, -278
20, -155
21, -147
22, -159
23, -185
24, -182
25, -192
26, -195
27, -164
28, -131
29, -206
30, -155
31, -144
32, -92
33, -122
34, -150
35, -119
36, -175
37, -161
38, 478
39, -150
40, 558
41, 609
42, -173
43, -69
44, -188
45, -182
46, -164
47, 608
48, -146
49, -153
50, -199
51, -169
52, -171
53, -158
54, -177
55, -193
56, -173
57, -143
58, -171
59, -133
60, -147
61, -186
62, -137
63, -181
64, -137
65, -172
66, -185
67, -144
68, -123
69, -154
70, -171
71, -162
72, -166
73, -105
74, -87
75, -150
76, -148
77, -159
78, -175
79, -94
80, -144
81, -164
82, -142
83, -191
84, -166
85, -145
86, -183
87, -171
88, -166
89, -210
90, -178
91, -149
92, -197
93, -180
94, -174
95, -130
96, -175
97, -137
98, -166
99, -148
100, -165
101, -126
102, -194
103, -157
104, -190
105, -196
106, -190
107, -154
108, -151
109, -122
110, -112
111, -178
112, -126
113, 571
114, -129
115, -157
116, -158
117, -149
118, -173
119, -162
120, -169
121, -144
122, -141
123, -140
124, -129
125, -144
126, -174
127, -97
128, -102
129, -133
130, -173
131, -196
132, -69
133, -125
134, -153
135, -180
136, -110
137, -110
138, -124
139, -137
140, -65
141, -182
142, -165
143, -139
144, -148
145, -150
146, -133
147, -186
148, -171
149, -179
150, -90
151, -189
152, -137
153, -160
154, 506
155, -123
156, -128
157, -159
158, -136
159, -99
160, -104
161, -164
162, -152
163, -166
164, -128
165, -137
166, -127
167, -153
168, -171
169, -151
170, -149
171, -134
172, -117
173, -118
174, -145
175, -171
176, -139
177, -160
178, -160
179, -194
180, -159
181, -155
182, -145
183, -98
184, -125
185, -121
186, 495
187, -140
188, -183
189, -146
190, -134
191, -153
192, -158
193, -145
194, -210
195, -138
196, -145
197, 543
198, -115
199, -122
200, -180
201, -182
202, -153
203, -127
204, -54
205, -161
206, -137
207, -167
208, -131
209, -152
210, -163
211, -146
212, -84
213, -56
214, -142
215, -163
216, -157
217, -130
218, -117
219, -80
220, -92
221, -100
222, -154
223, -117
224, -137
225, -113
226, -132
227, -116
228, -182
229, -84
230, -146
231, -177
232, -159
233, -133
234, -97
235, -100
236, -126
237, -143
238, -159
239, -137
240, -72
241, -125
242, -170
243, -202
244, -113
245, -177
246, -198
247, -148
248, -135
249, -151
250, -161
251, -185
252, -119
253, -179
254, -80
255, -164
256, -118
257, -139
258, -161
259, -149
260, -161
261, -115
262, -156
263, -166
264, -146
265, -124
266, -118
267, -182
268, -172
269, -181
270, -148
271, -132
272, -164
273, -167
274, -174
275, -107
276, -176
277, -143
278, -178
279, -143
280, -160
281, -126
282, -167
283, -141
284, -159
285, -171
286, -145
287, -179
288, -161
289, -128
290, -116
291, -124
292, -101
293, -124
294, -98
295, -105
296, -137
297, -148
298, -169
299, -205
300, -161
301, -144
302, -117
303, -147
304, -140
305, -133
306, -151
307, -150
308, -130
309, -131
310, -136
311, -159
312, -168
313, -187
314, -154
315, -94
316, -104
317, -91
318, -136
319, -164
320, -145
321, -79
322, 476
323, -133
324, -142
325, -111
326, -213
327, -147
328, -150
329, -184
330, -223
331, -114
332, -62
333, -112
334, -153
335, -180
336, 434
337, -139
338, -109
339, -155
340, -138
341, -147
342, -108
343, -138
344, -142
345, -113
346, -143
347, -145
348, -152
349, -110
350, -182
351, -140
352, -146
353, -141
354, -159
355, -179
356, -113
357, -142
358, -100
359, -140
360, -185
361, -146
362, -154
363, -99
364, -114
365, -76
366, -139
367, -147
368, -71
369, -201
370, -168
371, -198
372, -128
373, -135
374, -149
375, -139
376, -160
377, -187
378, -208
379, -57
380, 578
381, -150
382, -164
383, -122
384, -170
385, -78
386, -118
387, -126
388, -73
389, -103
390, -143
391, -143
392, 634
393, -118
394, -131
395, -132
396, -143
397, -134
398, -135
399, -111
400, -128
401, -136
402, -147
403, -161
404, -175
405, -102
406, -57
407, -45
408, -104
409, -173
410, -142
411, -108
412, -103
413, -157
414, -189
415, -122
416, -208
417, -192
418, -140
419, 569
420, -127
421, -108
422, -147
423, -159
424, -133
425, -149
426, -141
427, -137
428, -137
429, -143
430, -171
431, -145
432, -142
433, -148
434, -99
435, -157
436, -151
437, -133
438, -167
439, -149
440, -150
441, -147
442, -144
443, -91
444, -165
445, -122
446, -103
447, -128
448, -104
449, -139
450, -110
451, -153
452, -98
453, -156
454, -162
455, -128
456, -163
457, -171
458, -171
459, -196
460, -139
461, -127
462, -152
463, -94
464, -83
465, -91
466, -116
467, -142
468, -113
469, -122
470, -138
471, -157
472, -147
473, -138
474, -141
475, -163
476, -192
477, -188
478, -122
479, -127
480, -137
481, -124
482, -117
483, -108
484, -125
485, -193
486, -171
487, -153
488, -138
489, -125
490, -153
491, -141
492, -120
493, -140
494, -180
495, -96
496, -105
497, -107
498, -141
499, -146
500, -157
501, -139
502, -152
503, -84
504, -144
505, -175
506, -145
507, -165
508, -152
509, -152
510, -136
511, -124
512, -41
513, -139
514, -115
515, -70
516, -96
517, -123
518, -158
519, 516
520, -150
521, -118
522, -113
523, -137
524, -158
525, -180
526, -159
