# /openai/reward/episode_number, /openai/reward/episode_reward
0, 0
1, -163
2, -195
3, -183
4, -192
5, -189
6, -183
7, -3
8, -188
9, -181
10, 129
11, -200
12, -179
13, 84
14, -196
15, -189
16, -232
17, -190
18, 29
19, -248
20, 30
21, -173
22, -165
23, -199
24, 36
25, -178
26, -192
27, -185
28, -198
29, -202
30, 31
31, -182
32, -33
33, -175
34, 25
35, -19
36, -179
37, -171
38, -175
39, -8
40, -169
41, -3
42, -160
43, -186
44, -184
45, -184
46, -173
47, 9
48, 310
49, -157
50, -175
51, 119
52, -182
53, -12
54, -172
55, 50
56, 10
57, 78
58, 12
59, -186
60, -166
61, -165
62, -158
63, -176
64, -162
65, -15
66, 40
67, -181
68, -172
69, -61
70, -172
71, 11
72, -16
73, -189
74, 57
75, -184
76, -172
77, 7
78, 64
79, -203
80, 1
81, 31
82, 9
83, -34
84, 71
85, 270
86, -156
87, 101
88, -189
89, 42
90, -153
91, -173
92, -181
93, -169
94, 19
95, 68
96, -185
97, -216
98, 16
99, 65
100, -176
101, -217
102, -157
103, 14
104, 15
105, 6
106, 33
107, -19
108, 6
109, -170
110, 103
111, 28
112, -151
113, -185
114, -175
115, 20
116, -171
117, 96
118, -183
119, -172
120, 310
121, -151
122, -161
123, 103
124, 18
125, 6
126, -178
127, -192
128, 4
129, -5
130, -165
131, 19
132, 22
133, -197
134, 12
135, 31
136, 52
137, 4
138, -160
139, -164
140, -168
141, -180
142, 26
143, 37
144, 52
145, 32
146, -175
147, 6
148, 19
149, 118
150, 61
151, 43
152, 49
153, -183
154, 39
155, -171
156, -4
157, -181
158, -180
159, 31
160, -171
161, -9
162, -16
163, -25
164, 74
165, 28
166, -199
167, 26
168, 37
169, 2
170, 36
171, -1
172, -166
173, 57
174, 224
175, -186
176, 118
177, 5
178, 19
179, 45
180, 23
181, 24
182, 40
183, 5
184, 113
185, 15
186, 8
187, 28
188, 86
189, -175
190, 44
191, 28
192, 21
193, 275
194, 90
195, 33
196, 24
197, -162
198, 88
199, 32
200, 211
201, 39
202, 14
203, -179
204, 34
205, 19
206, 378
207, 3
208, 7
209, -3
210, 18
211, -24
212, 62
213, 68
214, -187
215, 42
216, 116
217, 21
218, 32
219, -6
220, 149
221, 43
222, -165
223, -170
224, 324
225, 13
226, 16
227, -205
228, 13
229, 35
230, 51
231, 277
232, 61
233, 52
234, 11
235, 23
236, 23
237, 76
238, 5
239, 111
240, 63
241, 151
242, -165
243, -168
244, 22
245, 28
246, -184
247, -197
248, 29
249, -182
250, -180
251, -188
252, -184
253, -198
254, -159
255, 28
256, 98
257, -181
258, 11
259, -168
260, 31
261, 101
262, -164
263, -174
264, 39
265, 43
266, -5
267, 148
268, -5
269, -131
270, 31
271, 5
272, 46
273, 52
274, 18
275, 203
276, -184
277, -3
278, -171
279, -7
280, -11
281, 24
282, 1
283, 9
284, -162
285, -183
286, 24
287, 62
288, -163
289, 45
290, -187
291, 102
292, 326
293, -162
294, 22
295, 43
296, 32
297, 313
298, 9
299, 44
300, -159
301, 41
302, 28
303, 32
304, -179
305, -180
306, 64
307, -188
308, 64
309, 31
310, 64
311, -20
312, 47
313, 12
314, 13
315, 29
316, 30
317, 1
318, 50
319, 121
320, 81
321, 57
322, 24
323, 164
324, 281
325, 74
326, 12
327, -181
328, 314
329, 14
330, -193
331, 37
332, 56
333, 1
334, 58
335, 25
336, 5
337, 56
338, 101
339, 37
340, 5
341, 45
342, 71
343, -167
344, 45
345, -3
346, -178
347, -188
348, 77
349, 41
350, 45
351, 69
352, 61
353, 10
354, -156
355, 48
356, 33
357, 28
358, 60
359, -20
360, 75
361, 38
362, 25
363, 33
364, 133
365, -2
366, -27
367, 35
368, 51
369, 63
370, 59
371, 66
372, 42
373, 73
374, -206
375, 52
376, 83
377, 247
378, 98
379, 76
380, 62
381, 18
382, -177
383, -175
384, 36
385, 88
386, 73
387, -165
388, 83
389, 26
390, 307
391, 87
392, 49
393, 23
394, -14
395, 31
396, 103
397, 93
398, 10
399, 17
