# /openai/reward/episode_number, /openai/reward/episode_reward
0, 0
1, 0
2, 0
3, 0
4, 0
5, 153
6, 182
7, 0
8, 344
9, 334
10, 254
11, 231
12, 0
13, 0
14, 0
15, 197
16, 415
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 324
24, 500
25, 0
26, 0
27, 0
28, 0
29, 358
30, 0
31, 0
32, 354
33, 0
34, 231
35, 0
36, 268
37, 312
38, 0
39, 0
40, 403
41, 298
42, 500
43, 0
44, 361
45, 325
46, 500
47, 0
48, 0
49, 0
50, 0
51, 213
52, 198
53, 307
54, 0
55, 0
56, 271
57, 500
58, 0
59, 0
60, 0
61, 178
62, 0
63, 310
64, 227
65, 241
66, 202
67, 0
68, 0
69, 161
70, 0
71, 193
72, 0
73, 330
74, 0
75, 0
76, 188
77, 0
78, 0
79, 0
80, 0
81, 0
82, 0
83, 0
84, 299
85, 241
86, 0
87, 178
88, 0
89, 0
90, 0
91, 411
92, 0
93, 433
94, 329
95, 0
96, 0
97, 234
98, 237
99, 310
100, 196
101, 176
102, 418
103, 300
104, 218
105, 372
106, 0
107, 0
108, 0
109, 0
110, 204
111, 0
112, 187
113, 0
114, 0
115, 0
116, 151
117, 307
118, 0
119, 0
120, 0
121, 222
122, 0
123, 0
124, 0
125, 153
126, 0
127, 211
128, 210
129, 0
130, 200
131, 302
132, 0
133, 0
134, 0
135, 0
136, 167
137, 200
138, 0
139, 0
140, 0
141, 500
142, 167
143, 0
144, 184
145, 0
146, 500
147, 0
148, 0
149, 157
150, 0
151, 0
152, 389
153, 0
154, 0
155, 215
156, 0
157, 0
158, 353
159, 262
160, 500
161, 192
162, 0
163, 0
164, 0
165, 0
166, 211
167, 179
168, 200
169, 229
170, 225
171, 194
172, 291
173, 0
174, 262
175, 0
176, 0
177, 0
178, 204
179, 266
180, 252
181, 500
182, 209
183, 423
184, 284
185, 0
186, 441
187, 254
188, 254
189, 241
190, 0
191, 0
192, 0
193, 0
194, 0
195, 0
196, 0
197, 156
198, 500
199, 0
200, 0
201, 500
202, 156
203, 0
204, 173
205, 500
206, 155
207, 0
208, 500
209, 0
210, 225
211, 273
212, 172
213, 0
214, 240
215, 383
216, 0
217, 227
218, 0
219, 209
220, 0
221, 206
222, 0
223, 170
224, 0
225, 220
226, 0
227, 247
228, 0
229, 151
230, 343
231, 0
232, 0
233, 173
234, 0
235, 0
236, 0
237, 0
238, 0
239, 0
240, 200
241, 271
242, 0
243, 0
244, 182
245, 0
246, 0
247, 0
248, 0
249, 0
250, 500
251, 0
252, 195
253, 193
254, 190
255, 0
256, 0
257, 335
258, 0
259, 186
260, 0
261, 0
262, 0
263, 168
264, 0
265, 0
266, 0
267, 0
268, 0
269, 369
270, 396
271, 211
272, 0
273, 165
274, 0
275, 0
276, 0
277, 0
278, 173
279, 246
280, 0
281, 0
282, 500
283, 0
284, 212
285, 0
286, 178
287, 0
288, 0
289, 0
290, 0
291, 261
292, 0
293, 387
294, 234
295, 0
296, 181
297, 0
298, 0
299, 0
300, 432
301, 0
302, 0
303, 0
304, 0
305, 5000
306, 0
307, 0
308, 0
309, 246
310, 156
311, 0
312, 269
313, 0
314, 0
315, 0
316, 296
317, 0
318, 0
319, 0
320, 0
321, 0
322, 244
323, 0
324, 0
325, 0
326, 0
327, 305
328, 0
329, 261
330, 268
331, 370
332, 0
333, 206
334, 0
335, 0
336, 0
337, 202
338, 440
339, 370
340, 189
341, 0
342, 165
343, 368
344, 320
345, 185
346, 216
347, 0
348, 171
349, 500
350, 0
351, 500
352, 152
353, 211
354, 0
355, 173
356, 0
357, 0
358, 239
359, 0
360, 0
361, 184
362, 312
363, 0
364, 181
365, 200
366, 0
367, 0
368, 0
369, 211
370, 262
371, 0
372, 179
373, 262
374, 323
375, 274
376, 0
377, 0
378, 500
379, 0
380, 0
381, 391
382, 0
383, 0
384, 197
385, 0
386, 0
387, 0
388, 0
389, 500
390, 0
391, 500
392, 156
393, 0
394, 0
395, 290
396, 0
397, 0
398, 0
399, 0
400, 0
401, 268
402, 335
403, 0
404, 285
405, 0
406, 216
407, 261
408, 194
409, 0
410, 0
411, 0
412, 0
413, 0
414, 248
415, 286
416, 0
417, 0
418, 0
419, 0
420, 152
421, 209
422, 0
423, 0
424, 285
425, 180
426, 178
427, 166
428, 220
429, 0
430, 0
431, 0
432, 0
433, 155
434, 0
435, 0
436, 204
437, 187
438, 0
439, 0
440, 389
441, 235
442, 182
443, 0
444, 0
445, 0
446, 0
447, 0
448, 160
449, 177
450, 0
451, 339
452, 199
453, 0
454, 0
455, 500
456, 0
457, 0
458, 0
459, 200
460, 0
461, 192
462, 0
463, 426
464, 225
465, 183
466, 213
467, 213
468, 259
469, 500
470, 0
471, 0
472, 210
473, 0
474, 183
475, 252
476, 321
477, 0
478, 0
479, 172
480, 0
481, 500
482, 370
483, 281
484, 0
485, 347
486, 0
487, 294
488, 223
489, 0
490, 176
491, 0
492, 0
493, 0
494, 704
495, 211
496, 225
497, 254
498, 0
499, 0
